,牛号,月龄,胎次,繁殖状态,泌乳天数,产后天数,空怀天数,配种次数,奶量1,奶量2,牛舍名称,出生日期,父亲牛号,外祖父号,繁殖代码_,怀孕日期,产犊日期,干奶日期,配种日期,流产日期,与配公牛,配种组,RC
875,190136,16,0,复检+,-1,-1,-1,1,16,16,红达601育成,06/28/2019,15180513,151HO00569,-1,07/23/2020,01/01/1970,01/01/1970,07/23/2020,01/01/1970,291HO17012,0,5
876,190137,16,0,复检+,-1,-1,-1,1,16,16,红达601育成,06/30/2019,15180513,-1,-1,08/17/2020,01/01/1970,01/01/1970,08/17/2020,01/01/1970,291HO17029,0,5
877,190138,16,0,初检-,-1,-1,-1,1,16,16,红达601育成,07/02/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/23/2020,01/01/1970,291HO17029,0,3
878,190139,16,0,已配未检,-1,-1,-1,3,16,16,红达601育成,07/02/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/21/2020,01/01/1970,291HO17029,0,4
879,190140,16,0,已配未检,-1,-1,-1,2,16,16,红达501育成,07/02/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,09/21/2020,01/01/1970,291HO17029,0,4
880,190141,16,0,初检-,-1,-1,-1,1,16,16,红达601育成,07/04/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/11/2020,01/01/1970,291HO17029,0,3
881,190142,16,0,初检-,-1,-1,-1,1,16,16,红达601育成,07/04/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,08/26/2020,01/01/1970,291HO17029,0,3
882,190143,16,0,复检+,-1,-1,-1,1,16,16,红达601育成,07/06/2019,15180513,029HO15384,-1,08/04/2020,01/01/1970,01/01/1970,08/04/2020,01/01/1970,291HO17029,0,5
883,190144,16,0,出生,-1,-1,-1,0,16,16,红达犊牛舍西侧,07/07/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
884,190146,16,0,出生,-1,-1,-1,0,16,16,红达501育成,07/07/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
885,190147,15,0,已配未检,-1,-1,-1,2,15,15,红达601育成,07/08/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/26/2020,01/01/1970,291HO17029,0,4
886,190148,15,0,出生,-1,-1,-1,0,15,15,红达601育成,07/08/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
887,190149,15,0,已配未检,-1,-1,-1,1,15,15,红达601育成,07/09/2019,15180513,529HO13402,-1,01/01/1970,01/01/1970,01/01/1970,09/14/2020,01/01/1970,291HO17029,0,4
888,190150,15,0,初检-,-1,-1,-1,1,15,15,红达601育成,07/09/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/12/2020,01/01/1970,291HO17029,0,3
889,190151,15,0,已配未检,-1,-1,-1,2,15,15,红达601育成,07/09/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0,4
890,190152,15,0,初检-,-1,-1,-1,1,15,15,红达601育成,07/09/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/13/2020,01/01/1970,291HO17029,0,3
891,190153,15,0,出生,-1,-1,-1,0,15,15,红达501育成,07/11/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
892,190154,15,0,已配未检,-1,-1,-1,1,15,15,红达501育成,07/11/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/28/2020,01/01/1970,291HO17029,0,4
893,190155,15,0,出生,-1,-1,-1,0,15,15,红达501育成,07/11/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
894,190156,15,0,初检+,-1,-1,-1,1,15,15,红达601育成,07/14/2019,15180513,-1,-1,09/12/2020,01/01/1970,01/01/1970,09/12/2020,01/01/1970,291HO17029,0,5
895,190157,15,0,初检-,-1,-1,-1,1,15,15,红达601育成,07/14/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/19/2020,01/01/1970,291HO17029,0,3
896,190158,15,0,已配未检,-1,-1,-1,1,15,15,红达601育成,07/19/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0,4
897,190159,15,0,初检-,-1,-1,-1,1,15,15,红达601育成,07/19/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/07/2020,01/01/1970,291HO17029,0,3
898,190160,15,0,已配未检,-1,-1,-1,1,15,15,红达501育成,07/19/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/23/2020,01/01/1970,291HO17029,0,4
899,190161,15,0,出生,-1,-1,-1,0,15,15,红达501育成,07/23/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
900,190162,15,0,已配未检,-1,-1,-1,2,15,15,红达601育成,07/24/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,10/22/2020,01/01/1970,291HO17029,0,4
901,190163,15,0,初检-,-1,-1,-1,1,15,15,红达601育成,07/25/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/14/2020,01/01/1970,291HO17029,0,3
902,190164,15,0,出生,-1,-1,-1,0,15,15,红达501育成,07/25/2019,15180513,AUSHO1657573,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
903,190165,15,0,已配未检,-1,-1,-1,1,15,15,红达601育成,07/27/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0,4
904,190166,15,0,初检+,-1,-1,-1,1,15,15,红达601育成,07/29/2019,291HO16049,-1,-1,09/11/2020,01/01/1970,01/01/1970,09/11/2020,01/01/1970,291HO17029,0,5
905,190168,15,0,出生,-1,-1,-1,0,15,15,红达501育成,08/04/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
906,190169,15,0,初检-,-1,-1,-1,1,15,15,红达601育成,08/01/2019,11109875,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/19/2020,01/01/1970,291HO17029,0,3
907,190170,15,0,已配未检,-1,-1,-1,1,15,15,红达501育成,08/01/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/20/2020,01/01/1970,291HO17029,0,4
908,190171,15,0,已配未检,-1,-1,-1,1,15,15,红达601育成,08/01/2019,291HO16049,151HO00684,-1,01/01/1970,01/01/1970,01/01/1970,09/17/2020,01/01/1970,291HO17029,0,4
909,190172,15,0,初检-,-1,-1,-1,1,15,15,红达601育成,08/03/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/11/2020,01/01/1970,291HO17029,0,3
910,190173,15,0,初检+,-1,-1,-1,1,15,15,红达601育成,08/03/2019,15180513,-1,-1,09/09/2020,01/01/1970,01/01/1970,09/09/2020,01/01/1970,291HO17029,0,5
911,190174,15,0,已配未检,-1,-1,-1,1,15,15,红达501育成,08/03/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/17/2020,01/01/1970,291HO17029,0,4
912,190176,15,0,已配未检,-1,-1,-1,1,15,15,红达601育成,08/03/2019,291HO16049,151HO00653,-1,01/01/1970,01/01/1970,01/01/1970,09/23/2020,01/01/1970,291HO17029,0,4
913,190178,15,0,已配未检,-1,-1,-1,2,15,15,红达601育成,08/05/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0,4
914,190179,15,0,已配未检,-1,-1,-1,1,15,15,红达501育成,08/06/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,10/25/2020,01/01/1970,291HO17029,0,4
915,190180,15,0,初检-,-1,-1,-1,2,15,15,红达601育成,08/06/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/10/2020,01/01/1970,291HO17029,0,3
916,190181,15,0,初检+,-1,-1,-1,1,15,15,红达601育成,08/06/2019,15180513,029HO15384,-1,09/19/2020,01/01/1970,01/01/1970,09/19/2020,01/01/1970,291HO17029,0,5
917,190182,15,0,已配未检,-1,-1,-1,1,15,15,红达601育成,08/06/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0,4
918,190184,14,0,已配未检,-1,-1,-1,1,14,14,红达601育成,08/08/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0,4
919,190185,14,0,已配未检,-1,-1,-1,1,14,14,红达601育成,08/09/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,09/18/2020,01/01/1970,291HO17029,0,4
920,190186,14,0,初检+,-1,-1,-1,1,14,14,红达601育成,08/10/2019,291HO16049,-1,-1,09/26/2020,01/01/1970,01/01/1970,09/26/2020,01/01/1970,291HO17029,0,5
921,190187,14,0,初检-,-1,-1,-1,1,14,14,红达601育成,08/10/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/19/2020,01/01/1970,291HO17029,0,3
922,190189,14,0,已配未检,-1,-1,-1,1,14,14,红达601育成,08/12/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,09/20/2020,01/01/1970,291HO17029,0,4
923,190190,14,0,已配未检,-1,-1,-1,3,14,14,红达601育成,08/12/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/30/2020,01/01/1970,291HO17029,0,4
924,190191,14,0,初检-,-1,-1,-1,1,14,14,红达601育成,08/12/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/05/2020,01/01/1970,291HO17029,0,3
925,190192,14,0,已配未检,-1,-1,-1,1,14,14,红达501育成,08/13/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/25/2020,01/01/1970,291HO17029,0,4
926,190193,14,0,出生,-1,-1,-1,0,14,14,红达601育成,08/15/2019,15180513,151HO00569,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
927,190194,14,0,初检+,-1,-1,-1,1,14,14,红达601育成,08/16/2019,291HO16049,-1,-1,09/26/2020,01/01/1970,01/01/1970,09/26/2020,01/01/1970,291HO17029,0,5
928,190195,14,0,初检+,-1,-1,-1,1,14,14,红达601育成,08/16/2019,15180513,-1,-1,09/10/2020,01/01/1970,01/01/1970,09/10/2020,01/01/1970,291HO17029,0,5
929,190196,14,0,出生,-1,-1,-1,0,14,14,红达501育成,08/16/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
930,190197,14,0,出生,-1,-1,-1,0,14,14,红达501育成,08/16/2019,15180513,AUSHO1657573,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
931,190198,14,0,出生,-1,-1,-1,0,14,14,红达601育成,08/16/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
932,190199,14,0,已配未检,-1,-1,-1,2,14,14,红达601育成,08/17/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/22/2020,01/01/1970,291HO17029,0,4
933,190201,14,0,初检+,-1,-1,-1,1,14,14,红达601育成,08/18/2019,291HO16049,151HO03060,-1,09/26/2020,01/01/1970,01/01/1970,09/26/2020,01/01/1970,291HO17029,0,5
934,190202,14,0,出生,-1,-1,-1,0,14,14,红达501育成,08/18/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
935,190203,14,0,初检-,-1,-1,-1,1,14,14,红达601育成,08/18/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,09/11/2020,01/01/1970,291HO17029,0,3
936,190205,14,0,已配未检,-1,-1,-1,1,14,14,红达501育成,08/20/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/01/2020,01/01/1970,291HO17029,0,4
937,190206,14,0,出生,-1,-1,-1,0,14,14,红达501育成,08/20/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
938,190207,14,0,已配未检,-1,-1,-1,1,14,14,红达501育成,08/20/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/21/2020,01/01/1970,291HO17029,0,4
939,190208,14,0,出生,-1,-1,-1,0,14,14,红达501育成,08/22/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
940,190209,14,0,出生,-1,-1,-1,0,14,14,红达501育成,08/23/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
941,190210,14,0,出生,-1,-1,-1,0,14,14,红达501育成,08/23/2019,15180513,1238,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
942,190211,14,0,已配未检,-1,-1,-1,1,14,14,红达601育成,08/25/2019,15180513,029HO15384,-1,01/01/1970,01/01/1970,01/01/1970,10/10/2020,01/01/1970,291HO17029,0,4
943,190213,14,0,出生,-1,-1,-1,0,14,14,红达501育成,08/26/2019,291HO16049,AUSHO1682910,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
944,190214,14,0,已配未检,-1,-1,-1,1,14,14,红达501育成,08/26/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/25/2020,01/01/1970,291HO17029,0,4
945,190216,14,0,出生,-1,-1,-1,0,14,14,红达501育成,08/29/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
946,190217,14,0,出生,-1,-1,-1,0,14,14,红达501育成,08/30/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
947,190218,14,0,出生,-1,-1,-1,0,14,14,红达501育成,08/31/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
948,190219,14,0,出生,-1,-1,-1,0,14,14,红达501育成,09/01/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
949,190220,14,0,已配未检,-1,-1,-1,1,14,14,红达501育成,09/03/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/22/2020,01/01/1970,291HO17029,0,4
950,190222,14,0,已配未检,-1,-1,-1,1,14,14,红达501育成,09/04/2019,291HO16049,AUSHO1682910,-1,01/01/1970,01/01/1970,01/01/1970,10/21/2020,01/01/1970,291HO17029,0,4
951,190223,14,0,出生,-1,-1,-1,0,14,14,红达501育成,09/05/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
952,190224,14,0,出生,-1,-1,-1,0,14,14,红达501育成,09/05/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
953,190225,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/08/2019,291HO16049,AUSHO1682910,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
954,190226,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/09/2019,15180513,029HO15384,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
955,190227,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/09/2019,291HO16049,151HO01610,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
956,190228,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/09/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
957,190229,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/09/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
958,190230,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/11/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
959,190231,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/12/2019,291HO16049,151HO01610,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
960,190232,13,0,已配未检,-1,-1,-1,1,13,13,红达601育成,09/12/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,10/09/2020,01/01/1970,291HO17029,0,4
961,190233,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/14/2019,15180513,529HO13402,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
962,190234,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/14/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
963,190235,13,0,已配未检,-1,-1,-1,2,13,13,红达601育成,09/14/2019,291HO16049,AUSHO1682910,-1,01/01/1970,01/01/1970,01/01/1970,10/28/2020,01/01/1970,291HO17029,0,4
964,190236,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/15/2019,15180513,AUSHO1682910,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
965,190238,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/15/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
966,190239,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/15/2019,15180513,AUSHO1682910,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
967,190240,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/16/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
968,190241,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/16/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
969,190242,13,0,已配未检,-1,-1,-1,1,13,13,红达501育成,09/17/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/19/2020,01/01/1970,291HO17029,0,4
970,190243,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/18/2019,291HO16049,AUSHO1682910,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
971,190245,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/18/2019,15180513,AUSHO1657573,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
972,190246,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/27/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
973,190247,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/20/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
974,190248,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/22/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
975,190249,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/22/2019,291HO16049,151HO01610,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
976,190250,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/23/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
977,190251,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/24/2019,11109875,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
978,190252,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/24/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
979,190253,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/26/2019,11109875,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
980,190254,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/26/2019,11109875,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
981,190255,13,0,出生,-1,-1,-1,0,13,13,红达501育成,09/27/2019,15180513,151HO00569,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
982,190256,13,0,出生,-1,-1,-1,0,13,13,红达501育成,10/01/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
983,190257,13,0,出生,-1,-1,-1,0,13,13,红达501育成,10/01/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
984,190258,13,0,已配未检,-1,-1,-1,1,13,13,红达501育成,10/02/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,10/21/2020,01/01/1970,291HO17029,0,4
985,190259,13,0,出生,-1,-1,-1,0,13,13,红达501育成,10/03/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
986,190261,13,0,出生,-1,-1,-1,0,13,13,红达501育成,10/05/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
987,190262,13,0,出生,-1,-1,-1,0,13,13,红达502育成,10/06/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
988,190263,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/07/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
989,190264,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/08/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
990,190265,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/08/2019,291HO16049,AUSHO1682910,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
991,190267,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/08/2019,11109875,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
992,190268,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/09/2019,291HO16049,151HO01610,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
993,190269,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/09/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
994,190270,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/09/2019,15180513,1336,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
995,190271,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/12/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
996,190272,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/12/2019,15180513,529HO14269,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
997,190273,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/12/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
998,190274,12,0,已配未检,-1,-1,-1,1,12,12,红达501育成,10/13/2019,15180513,029HO15384,-1,01/01/1970,01/01/1970,01/01/1970,10/19/2020,01/01/1970,291HO17029,0,4
999,190275,12,0,已配未检,-1,-1,-1,1,12,12,红达501育成,10/13/2019,15180513,151HO00569,-1,01/01/1970,01/01/1970,01/01/1970,10/28/2020,01/01/1970,291HO17029,0,4
1000,190276,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/13/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1001,190277,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/14/2019,15180513,151HO00569,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1002,190278,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/16/2019,291HO16049,151HO01610,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1003,190279,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/19/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1004,190280,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/20/2019,11109875,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1005,190281,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/21/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1006,190282,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/21/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1007,190284,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/25/2019,15180513,AUSHO1657573,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1008,190285,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/25/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1009,190286,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/25/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1010,190287,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/27/2019,11109875,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1011,190288,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/28/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1012,190289,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/28/2019,291HO16049,151HO03060,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1013,190290,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/29/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1014,190291,12,0,出生,-1,-1,-1,0,12,12,红达501育成,10/29/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1015,190293,12,0,出生,-1,-1,-1,0,12,12,红达501育成,11/01/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1016,190294,12,0,出生,-1,-1,-1,0,12,12,红达501育成,11/03/2019,15180513,AUSHO1682910,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1017,190295,12,0,出生,-1,-1,-1,0,12,12,红达501育成,11/04/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1018,190296,12,0,出生,-1,-1,-1,0,12,12,红达501育成,11/05/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
